,Bus,Module,Date,Change
53,68,Module 14,11/02/2016 06:48:17,1
54,68,Module 14,02/23/2017 10:01:34,1
55,68,Module 14,12/18/2018 11:39:47,1
56,68,Module 15,07/06/2016 13:14:44,0
57,68,Module 15,11/02/2016 06:48:17,0
58,68,Module 15,02/23/2017 10:01:34,0
59,68,Module 15,12/18/2018 11:39:47,0
60,68,Module 16,07/06/2016 13:14:44,0
61,68,Module 16,11/02/2016 06:48:17,0
62,68,Module 16,02/23/2017 10:01:34,0
63,68,Module 16,12/18/2018 11:39:47,0
0,69,Module 1,02/24/2016 08:25:14,0
1,69,Module 1,01/30/2017 11:49:04,0
2,69,Module 1,05/23/2017 09:52:36,1
3,69,Module 1,12/04/2017 08:12:21,1
4,69,Module 1,12/04/2017 08:24:08,1
5,69,Module 2,02/24/2016 08:25:14,0
6,69,Module 2,01/30/2017 11:49:04,0
7,69,Module 2,05/23/2017 09:52:36,1
8,69,Module 2,12/04/2017 08:12:21,1
9,69,Module 2,12/04/2017 08:24:08,1
10,69,Module 3,02/24/2016 08:25:14,0
11,69,Module 3,01/30/2017 11:49:04,0
12,69,Module 3,05/23/2017 09:52:36,1
13,69,Module 3,12/04/2017 08:12:21,1
14,69,Module 3,12/04/2017 08:24:08,1
15,69,Module 4,02/24/2016 08:25:14,0
16,69,Module 4,01/30/2017 11:49:04,0
17,69,Module 4,05/23/2017 09:52:36,0
18,69,Module 4,12/04/2017 08:12:21,1
19,69,Module 4,12/04/2017 08:24:08,1
20,69,Module 5,02/24/2016 08:25:14,0
21,69,Module 5,01/30/2017 11:49:04,0
22,69,Module 5,05/23/2017 09:52:36,1
23,69,Module 5,12/04/2017 08:12:21,1
24,69,Module 5,12/04/2017 08:24:08,1
25,69,Module 6,02/24/2016 08:25:14,0
26,69,Module 6,01/30/2017 11:49:04,0
27,69,Module 6,05/23/2017 09:52:36,0
28,69,Module 6,12/04/2017 08:12:21,1
29,69,Module 6,12/04/2017 08:24:08,1
30,69,Module 7,02/24/2016 08:25:14,0
31,69,Module 7,01/30/2017 11:49:04,0
32,69,Module 7,05/23/2017 09:52:36,1
33,69,Module 7,12/04/2017 08:12:21,1
34,69,Module 7,12/04/2017 08:24:08,1
35,69,Module 8,02/24/2016 08:25:14,0
36,69,Module 8,01/30/2017 11:49:04,0
37,69,Module 8,05/23/2017 09:52:36,0
38,69,Module 8,12/04/2017 08:12:21,0
39,69,Module 8,12/04/2017 08:24:08,0
40,69,Module 9,02/24/2016 08:25:14,0
41,69,Module 9,01/30/2017 11:49:04,0
42,69,Module 9,05/23/2017 09:52:36,0
43,69,Module 9,12/04/2017 08:12:21,1
44,69,Module 9,12/04/2017 08:24:08,1
45,69,Module 10,02/24/2016 08:25:14,0
46,69,Module 10,01/30/2017 11:49:04,0
47,69,Module 10,05/23/2017 09:52:36,0
48,69,Module 10,12/04/2017 08:12:21,1
49,69,Module 10,12/04/2017 08:24:08,1
50,69,Module 11,02/24/2016 08:25:14,0
51,69,Module 11,01/30/2017 11:49:04,0
52,69,Module 11,05/23/2017 09:52:36,0
53,69,Module 11,12/04/2017 08:12:21,1
54,69,Module 11,12/04/2017 08:24:08,1
55,69,Module 12,02/24/2016 08:25:14,0
56,69,Module 12,01/30/2017 11:49:04,0
57,69,Module 12,05/23/2017 09:52:36,1
58,69,Module 12,12/04/2017 08:12:21,1
59,69,Module 12,12/04/2017 08:24:08,1
60,69,Module 13,02/24/2016 08:25:14,0
61,69,Module 13,01/30/2017 11:49:04,0
62,69,Module 13,05/23/2017 09:52:36,1
63,69,Module 13,12/04/2017 08:12:21,1
64,69,Module 13,12/04/2017 08:24:08,1
65,69,Module 14,02/24/2016 08:25:14,0
66,69,Module 14,01/30/2017 11:49:04,0
67,69,Module 14,05/23/2017 09:52:36,0
68,69,Module 14,12/04/2017 08:12:21,0
69,69,Module 14,12/04/2017 08:24:08,0
70,69,Module 15,02/24/2016 08:25:14,0
71,69,Module 15,01/30/2017 11:49:04,0
72,69,Module 15,05/23/2017 09:52:36,1
73,69,Module 15,12/04/2017 08:12:21,1
74,69,Module 15,12/04/2017 08:24:08,1
75,69,Module 16,02/24/2016 08:25:14,0
76,69,Module 16,01/30/2017 11:49:04,1
77,69,Module 16,05/23/2017 09:52:36,1
78,69,Module 16,12/04/2017 08:12:21,1
79,69,Module 16,12/04/2017 08:24:08,1
0,7,Module 1,03/23/2016 06:26:20,0
1,7,Module 1,02/19/2018 05:32:57,1
2,7,Module 1,06/19/2018 08:11:27,1
3,7,Module 1,06/19/2018 10:29:31,1
4,7,Module 2,03/23/2016 06:26:20,0
5,7,Module 2,02/19/2018 05:32:57,0
6,7,Module 2,06/19/2018 08:11:27,0
7,7,Module 2,06/19/2018 10:29:31,1
8,7,Module 3,03/23/2016 06:26:20,0
9,7,Module 3,02/19/2018 05:32:57,0
10,7,Module 3,06/19/2018 08:11:27,1
11,7,Module 3,06/19/2018 10:29:31,1
12,7,Module 4,03/23/2016 06:26:20,0
13,7,Module 4,02/19/2018 05:32:57,0
14,7,Module 4,06/19/2018 08:11:27,0
15,7,Module 4,06/19/2018 10:29:31,1
16,7,Module 5,03/23/2016 06:26:20,0
17,7,Module 5,02/19/2018 05:32:57,0
18,7,Module 5,06/19/2018 08:11:27,1
19,7,Module 5,06/19/2018 10:29:31,1
20,7,Module 6,03/23/2016 06:26:20,0
21,7,Module 6,02/19/2018 05:32:57,0
22,7,Module 6,06/19/2018 08:11:27,1
23,7,Module 6,06/19/2018 10:29:31,1
24,7,Module 7,03/23/2016 06:26:20,0
25,7,Module 7,02/19/2018 05:32:57,0
26,7,Module 7,06/19/2018 08:11:27,1
27,7,Module 7,06/19/2018 10:29:31,1
28,7,Module 8,03/23/2016 06:26:20,0
29,7,Module 8,02/19/2018 05:32:57,1
30,7,Module 8,06/19/2018 08:11:27,1
31,7,Module 8,06/19/2018 10:29:31,1
32,7,Module 9,03/23/2016 06:26:20,0
33,7,Module 9,02/19/2018 05:32:57,0
34,7,Module 9,06/19/2018 08:11:27,1
35,7,Module 9,06/19/2018 10:29:31,1
36,7,Module 10,03/23/2016 06:26:20,0
37,7,Module 10,02/19/2018 05:32:57,0
38,7,Module 10,06/19/2018 08:11:27,1
39,7,Module 10,06/19/2018 10:29:31,1
40,7,Module 11,03/23/2016 06:26:20,0
41,7,Module 11,02/19/2018 05:32:57,0
42,7,Module 11,06/19/2018 08:11:27,1
43,7,Module 11,06/19/2018 10:29:31,1
44,7,Module 12,03/23/2016 06:26:20,0
45,7,Module 12,02/19/2018 05:32:57,1
46,7,Module 12,06/19/2018 08:11:27,1
47,7,Module 12,06/19/2018 10:29:31,1
48,7,Module 13,03/23/2016 06:26:20,0
49,7,Module 13,02/19/2018 05:32:57,1
50,7,Module 13,06/19/2018 08:11:27,1
51,7,Module 13,06/19/2018 10:29:31,1
52,7,Module 14,03/23/2016 06:26:20,0
53,7,Module 14,02/19/2018 05:32:57,0
54,7,Module 14,06/19/2018 08:11:27,1
55,7,Module 14,06/19/2018 10:29:31,1
56,7,Module 15,03/23/2016 06:26:20,0
57,7,Module 15,02/19/2018 05:32:57,0
58,7,Module 15,06/19/2018 08:11:27,0
59,7,Module 15,06/19/2018 10:29:31,1
60,7,Module 16,03/23/2016 06:26:20,0
61,7,Module 16,02/19/2018 05:32:57,0
62,7,Module 16,06/19/2018 08:11:27,1
63,7,Module 16,06/19/2018 10:29:31,1
0,70,Module 1,02/19/2016 06:47:42,0
1,70,Module 1,11/10/2016 12:22:04,0
2,70,Module 1,12/13/2016 08:10:51,0
3,70,Module 1,04/27/2017 13:39:40,0
4,70,Module 2,02/19/2016 06:47:42,0
5,70,Module 2,11/10/2016 12:22:04,0
6,70,Module 2,12/13/2016 08:10:51,0
7,70,Module 2,04/27/2017 13:39:40,0
8,70,Module 3,02/19/2016 06:47:42,0
9,70,Module 3,11/10/2016 12:22:04,0
10,70,Module 3,12/13/2016 08:10:51,0
11,70,Module 3,04/27/2017 13:39:40,0
12,70,Module 4,02/19/2016 06:47:42,0
13,70,Module 4,11/10/2016 12:22:04,0
14,70,Module 4,12/13/2016 08:10:51,0
15,70,Module 4,04/27/2017 13:39:40,0
16,70,Module 5,02/19/2016 06:47:42,0
17,70,Module 5,11/10/2016 12:22:04,0
18,70,Module 5,12/13/2016 08:10:51,1
19,70,Module 5,04/27/2017 13:39:40,1
20,70,Module 6,02/19/2016 06:47:42,0
21,70,Module 6,11/10/2016 12:22:04,0
22,70,Module 6,12/13/2016 08:10:51,0
23,70,Module 6,04/27/2017 13:39:40,1
24,70,Module 7,02/19/2016 06:47:42,0
25,70,Module 7,11/10/2016 12:22:04,0
26,70,Module 7,12/13/2016 08:10:51,0
27,70,Module 7,04/27/2017 13:39:40,0
28,70,Module 8,02/19/2016 06:47:42,0
29,70,Module 8,11/10/2016 12:22:04,1
30,70,Module 8,12/13/2016 08:10:51,1
31,70,Module 8,04/27/2017 13:39:40,1
32,70,Module 9,02/19/2016 06:47:42,0
33,70,Module 9,11/10/2016 12:22:04,1
34,70,Module 9,12/13/2016 08:10:51,1
35,70,Module 9,04/27/2017 13:39:40,1
36,70,Module 10,02/19/2016 06:47:42,0
37,70,Module 10,11/10/2016 12:22:04,0
38,70,Module 10,12/13/2016 08:10:51,0
39,70,Module 10,04/27/2017 13:39:40,0
40,70,Module 11,02/19/2016 06:47:42,0
41,70,Module 11,11/10/2016 12:22:04,1
42,70,Module 11,12/13/2016 08:10:51,1
43,70,Module 11,04/27/2017 13:39:40,1
44,70,Module 12,02/19/2016 06:47:42,0
45,70,Module 12,11/10/2016 12:22:04,0
46,70,Module 12,12/13/2016 08:10:51,0
47,70,Module 12,04/27/2017 13:39:40,0
48,70,Module 13,02/19/2016 06:47:42,0
49,70,Module 13,11/10/2016 12:22:04,1
50,70,Module 13,12/13/2016 08:10:51,1
51,70,Module 13,04/27/2017 13:39:40,1
52,70,Module 14,02/19/2016 06:47:42,0
53,70,Module 14,11/10/2016 12:22:04,0
54,70,Module 14,12/13/2016 08:10:51,0
55,70,Module 14,04/27/2017 13:39:40,1
56,70,Module 15,02/19/2016 06:47:42,0
57,70,Module 15,11/10/2016 12:22:04,1
58,70,Module 15,12/13/2016 08:10:51,1
59,70,Module 15,04/27/2017 13:39:40,1
60,70,Module 16,02/19/2016 06:47:42,0
61,70,Module 16,11/10/2016 12:22:04,0
62,70,Module 16,12/13/2016 08:10:51,0
63,70,Module 16,04/27/2017 13:39:40,0
0,71,Module 1,02/16/2016 06:35:36,0
1,71,Module 1,10/18/2016 10:25:30,1
2,71,Module 1,12/27/2016 06:27:22,1
3,71,Module 1,04/07/2017 12:14:56,1
4,71,Module 1,09/26/2017 11:34:20,1
5,71,Module 2,02/16/2016 06:35:36,0
6,71,Module 2,10/18/2016 10:25:30,0
7,71,Module 2,12/27/2016 06:27:22,0
8,71,Module 2,04/07/2017 12:14:56,1
9,71,Module 2,09/26/2017 11:34:20,1
10,71,Module 3,02/16/2016 06:35:36,0
11,71,Module 3,10/18/2016 10:25:30,0
12,71,Module 3,12/27/2016 06:27:22,1
13,71,Module 3,04/07/2017 12:14:56,1
14,71,Module 3,09/26/2017 11:34:20,1
15,71,Module 4,02/16/2016 06:35:36,0
16,71,Module 4,10/18/2016 10:25:30,0
17,71,Module 4,12/27/2016 06:27:22,0
18,71,Module 4,04/07/2017 12:14:56,1
19,71,Module 4,09/26/2017 11:34:20,1
20,71,Module 5,02/16/2016 06:35:36,0
21,71,Module 5,10/18/2016 10:25:30,0
22,71,Module 5,12/27/2016 06:27:22,0
23,71,Module 5,04/07/2017 12:14:56,0
24,71,Module 5,09/26/2017 11:34:20,1
25,71,Module 6,02/16/2016 06:35:36,0
26,71,Module 6,10/18/2016 10:25:30,0
27,71,Module 6,12/27/2016 06:27:22,0
28,71,Module 6,04/07/2017 12:14:56,1
29,71,Module 6,09/26/2017 11:34:20,1
30,71,Module 7,02/16/2016 06:35:36,0
31,71,Module 7,10/18/2016 10:25:30,0
32,71,Module 7,12/27/2016 06:27:22,0
33,71,Module 7,04/07/2017 12:14:56,1
34,71,Module 7,09/26/2017 11:34:20,1
35,71,Module 8,02/16/2016 06:35:36,0
36,71,Module 8,10/18/2016 10:25:30,0
37,71,Module 8,12/27/2016 06:27:22,0
38,71,Module 8,04/07/2017 12:14:56,0
39,71,Module 8,09/26/2017 11:34:20,1
40,71,Module 9,02/16/2016 06:35:36,0
41,71,Module 9,10/18/2016 10:25:30,0
42,71,Module 9,12/27/2016 06:27:22,0
43,71,Module 9,04/07/2017 12:14:56,1
44,71,Module 9,09/26/2017 11:34:20,1
45,71,Module 10,02/16/2016 06:35:36,0
46,71,Module 10,10/18/2016 10:25:30,0
47,71,Module 10,12/27/2016 06:27:22,1
48,71,Module 10,04/07/2017 12:14:56,1
49,71,Module 10,09/26/2017 11:34:20,1
50,71,Module 11,02/16/2016 06:35:36,0
51,71,Module 11,10/18/2016 10:25:30,0
52,71,Module 11,12/27/2016 06:27:22,1
53,71,Module 11,04/07/2017 12:14:56,1
54,71,Module 11,09/26/2017 11:34:20,1
55,71,Module 12,02/16/2016 06:35:36,0
56,71,Module 12,10/18/2016 10:25:30,0
57,71,Module 12,12/27/2016 06:27:22,1
58,71,Module 12,04/07/2017 12:14:56,1
59,71,Module 12,09/26/2017 11:34:20,1
60,71,Module 13,02/16/2016 06:35:36,0
61,71,Module 13,10/18/2016 10:25:30,0
62,71,Module 13,12/27/2016 06:27:22,0
63,71,Module 13,04/07/2017 12:14:56,0
64,71,Module 13,09/26/2017 11:34:20,1
65,71,Module 14,02/16/2016 06:35:36,0
66,71,Module 14,10/18/2016 10:25:30,0
67,71,Module 14,12/27/2016 06:27:22,0
68,71,Module 14,04/07/2017 12:14:56,0
69,71,Module 14,09/26/2017 11:34:20,1
70,71,Module 15,02/16/2016 06:35:36,0
71,71,Module 15,10/18/2016 10:25:30,0
72,71,Module 15,12/27/2016 06:27:22,0
73,71,Module 15,04/07/2017 12:14:56,0
74,71,Module 15,09/26/2017 11:34:20,1
75,71,Module 16,02/16/2016 06:35:36,0
76,71,Module 16,10/18/2016 10:25:30,0
77,71,Module 16,12/27/2016 06:27:22,0
78,71,Module 16,04/07/2017 12:14:56,0
79,71,Module 16,09/26/2017 11:34:20,0
0,72,Module 1,03/07/2017 13:51:59,0
1,72,Module 1,04/03/2017 12:05:13,0
2,72,Module 1,08/09/2017 07:32:16,0
3,72,Module 2,03/07/2017 13:51:59,0
4,72,Module 2,04/03/2017 12:05:13,1
5,72,Module 2,08/09/2017 07:32:16,1
6,72,Module 3,03/07/2017 13:51:59,0
7,72,Module 3,04/03/2017 12:05:13,1
8,72,Module 3,08/09/2017 07:32:16,1
9,72,Module 4,03/07/2017 13:51:59,0
10,72,Module 4,04/03/2017 12:05:13,1
11,72,Module 4,08/09/2017 07:32:16,1
12,72,Module 5,03/07/2017 13:51:59,0
13,72,Module 5,04/03/2017 12:05:13,1
14,72,Module 5,08/09/2017 07:32:16,1
15,72,Module 6,03/07/2017 13:51:59,0
16,72,Module 6,04/03/2017 12:05:13,0
17,72,Module 6,08/09/2017 07:32:16,0
18,72,Module 7,03/07/2017 13:51:59,0
19,72,Module 7,04/03/2017 12:05:13,0
20,72,Module 7,08/09/2017 07:32:16,1
21,72,Module 8,03/07/2017 13:51:59,0
22,72,Module 8,04/03/2017 12:05:13,1
23,72,Module 8,08/09/2017 07:32:16,1
24,72,Module 9,03/07/2017 13:51:59,0
25,72,Module 9,04/03/2017 12:05:13,0
26,72,Module 9,08/09/2017 07:32:16,0
27,72,Module 10,03/07/2017 13:51:59,0
28,72,Module 10,04/03/2017 12:05:13,1
29,72,Module 10,08/09/2017 07:32:16,1
30,72,Module 11,03/07/2017 13:51:59,0
31,72,Module 11,04/03/2017 12:05:13,0
32,72,Module 11,08/09/2017 07:32:16,0
33,72,Module 12,03/07/2017 13:51:59,0
34,72,Module 12,04/03/2017 12:05:13,0
35,72,Module 12,08/09/2017 07:32:16,1
36,72,Module 13,03/07/2017 13:51:59,0
37,72,Module 13,04/03/2017 12:05:13,0
38,72,Module 13,08/09/2017 07:32:16,1
39,72,Module 14,03/07/2017 13:51:59,0
40,72,Module 14,04/03/2017 12:05:13,1
41,72,Module 14,08/09/2017 07:32:16,1
42,72,Module 15,03/07/2017 13:51:59,0
43,72,Module 15,04/03/2017 12:05:13,0
44,72,Module 15,08/09/2017 07:32:16,0
45,72,Module 16,03/07/2017 13:51:59,0
46,72,Module 16,04/03/2017 12:05:13,0
47,72,Module 16,08/09/2017 07:32:16,1
0,73,Module 1,02/22/2017 11:51:30,0
1,73,Module 1,11/20/2017 06:24:26,0
2,73,Module 1,02/15/2018 07:56:29,0
3,73,Module 1,03/06/2018 07:16:06,0
4,73,Module 1,12/05/2018 07:38:16,0
5,73,Module 2,02/22/2017 11:51:30,0
6,73,Module 2,11/20/2017 06:24:26,0
7,73,Module 2,02/15/2018 07:56:29,0
8,73,Module 2,03/06/2018 07:16:06,0
9,73,Module 2,12/05/2018 07:38:16,1
10,73,Module 3,02/22/2017 11:51:30,0
11,73,Module 3,11/20/2017 06:24:26,1
12,73,Module 3,02/15/2018 07:56:29,1
13,73,Module 3,03/06/2018 07:16:06,1
14,73,Module 3,12/05/2018 07:38:16,1
15,73,Module 4,02/22/2017 11:51:30,0
16,73,Module 4,11/20/2017 06:24:26,0
17,73,Module 4,02/15/2018 07:56:29,0
18,73,Module 4,03/06/2018 07:16:06,0
19,73,Module 4,12/05/2018 07:38:16,0
20,73,Module 5,02/22/2017 11:51:30,0
21,73,Module 5,11/20/2017 06:24:26,0
22,73,Module 5,02/15/2018 07:56:29,0
23,73,Module 5,03/06/2018 07:16:06,0
24,73,Module 5,12/05/2018 07:38:16,0
25,73,Module 6,02/22/2017 11:51:30,0
26,73,Module 6,11/20/2017 06:24:26,0
27,73,Module 6,02/15/2018 07:56:29,0
28,73,Module 6,03/06/2018 07:16:06,0
29,73,Module 6,12/05/2018 07:38:16,0
30,73,Module 7,02/22/2017 11:51:30,0
31,73,Module 7,11/20/2017 06:24:26,0
32,73,Module 7,02/15/2018 07:56:29,0
33,73,Module 7,03/06/2018 07:16:06,0
34,73,Module 7,12/05/2018 07:38:16,0
35,73,Module 8,02/22/2017 11:51:30,0
36,73,Module 8,11/20/2017 06:24:26,0
37,73,Module 8,02/15/2018 07:56:29,0
38,73,Module 8,03/06/2018 07:16:06,0
39,73,Module 8,12/05/2018 07:38:16,0
40,73,Module 9,02/22/2017 11:51:30,0
41,73,Module 9,11/20/2017 06:24:26,0
42,73,Module 9,02/15/2018 07:56:29,0
43,73,Module 9,03/06/2018 07:16:06,1
44,73,Module 9,12/05/2018 07:38:16,1
45,73,Module 10,02/22/2017 11:51:30,0
46,73,Module 10,11/20/2017 06:24:26,0
47,73,Module 10,02/15/2018 07:56:29,1
48,73,Module 10,03/06/2018 07:16:06,1
49,73,Module 10,12/05/2018 07:38:16,1
50,73,Module 11,02/22/2017 11:51:30,0
51,73,Module 11,11/20/2017 06:24:26,0
52,73,Module 11,02/15/2018 07:56:29,0
53,73,Module 11,03/06/2018 07:16:06,0
54,73,Module 11,12/05/2018 07:38:16,0
55,73,Module 12,02/22/2017 11:51:30,0
56,73,Module 12,11/20/2017 06:24:26,0
57,73,Module 12,02/15/2018 07:56:29,0
58,73,Module 12,03/06/2018 07:16:06,0
59,73,Module 12,12/05/2018 07:38:16,0
60,73,Module 13,02/22/2017 11:51:30,0
61,73,Module 13,11/20/2017 06:24:26,0
62,73,Module 13,02/15/2018 07:56:29,0
63,73,Module 13,03/06/2018 07:16:06,0
64,73,Module 13,12/05/2018 07:38:16,0
65,73,Module 14,02/22/2017 11:51:30,0
66,73,Module 14,11/20/2017 06:24:26,0
67,73,Module 14,02/15/2018 07:56:29,0
68,73,Module 14,03/06/2018 07:16:06,0
69,73,Module 14,12/05/2018 07:38:16,0
70,73,Module 15,02/22/2017 11:51:30,0
71,73,Module 15,11/20/2017 06:24:26,0
72,73,Module 15,02/15/2018 07:56:29,0
73,73,Module 15,03/06/2018 07:16:06,0
74,73,Module 15,12/05/2018 07:38:16,0
75,73,Module 16,02/22/2017 11:51:30,0
76,73,Module 16,11/20/2017 06:24:26,0
77,73,Module 16,02/15/2018 07:56:29,0
78,73,Module 16,03/06/2018 07:16:06,0
79,73,Module 16,12/05/2018 07:38:16,0
0,74,Module 1,07/14/2016 09:33:18,0
1,74,Module 1,11/30/2016 06:37:53,1
2,74,Module 1,05/01/2017 07:13:15,1
3,74,Module 1,12/11/2017 06:28:47,1
4,74,Module 2,07/14/2016 09:33:18,0
5,74,Module 2,11/30/2016 06:37:53,0
6,74,Module 2,05/01/2017 07:13:15,1
7,74,Module 2,12/11/2017 06:28:47,1
8,74,Module 3,07/14/2016 09:33:18,0
9,74,Module 3,11/30/2016 06:37:53,0
10,74,Module 3,05/01/2017 07:13:15,1
11,74,Module 3,12/11/2017 06:28:47,1
12,74,Module 4,07/14/2016 09:33:18,0
13,74,Module 4,11/30/2016 06:37:53,0
14,74,Module 4,05/01/2017 07:13:15,0
15,74,Module 4,12/11/2017 06:28:47,1
16,74,Module 5,07/14/2016 09:33:18,0
17,74,Module 5,11/30/2016 06:37:53,0
18,74,Module 5,05/01/2017 07:13:15,0
19,74,Module 5,12/11/2017 06:28:47,0
20,74,Module 6,07/14/2016 09:33:18,0
21,74,Module 6,11/30/2016 06:37:53,0
22,74,Module 6,05/01/2017 07:13:15,0
23,74,Module 6,12/11/2017 06:28:47,1
24,74,Module 7,07/14/2016 09:33:18,0
25,74,Module 7,11/30/2016 06:37:53,1
26,74,Module 7,05/01/2017 07:13:15,1
27,74,Module 7,12/11/2017 06:28:47,1
28,74,Module 8,07/14/2016 09:33:18,0
29,74,Module 8,11/30/2016 06:37:53,0
30,74,Module 8,05/01/2017 07:13:15,1
31,74,Module 8,12/11/2017 06:28:47,1
32,74,Module 9,07/14/2016 09:33:18,0
33,74,Module 9,11/30/2016 06:37:53,0
34,74,Module 9,05/01/2017 07:13:15,0
35,74,Module 9,12/11/2017 06:28:47,1
36,74,Module 10,07/14/2016 09:33:18,0
37,74,Module 10,11/30/2016 06:37:53,1
38,74,Module 10,05/01/2017 07:13:15,1
39,74,Module 10,12/11/2017 06:28:47,1
40,74,Module 11,07/14/2016 09:33:18,0
41,74,Module 11,11/30/2016 06:37:53,0
42,74,Module 11,05/01/2017 07:13:15,1
43,74,Module 11,12/11/2017 06:28:47,1
44,74,Module 12,07/14/2016 09:33:18,0
45,74,Module 12,11/30/2016 06:37:53,0
46,74,Module 12,05/01/2017 07:13:15,1
47,74,Module 12,12/11/2017 06:28:47,1
48,74,Module 13,07/14/2016 09:33:18,0
49,74,Module 13,11/30/2016 06:37:53,0
50,74,Module 13,05/01/2017 07:13:15,0
51,74,Module 13,12/11/2017 06:28:47,0
52,74,Module 14,07/14/2016 09:33:18,0
53,74,Module 14,11/30/2016 06:37:53,0
54,74,Module 14,05/01/2017 07:13:15,0
55,74,Module 14,12/11/2017 06:28:47,1
56,74,Module 15,07/14/2016 09:33:18,0
57,74,Module 15,11/30/2016 06:37:53,0
58,74,Module 15,05/01/2017 07:13:15,1
59,74,Module 15,12/11/2017 06:28:47,1
60,74,Module 16,07/14/2016 09:33:18,0
61,74,Module 16,11/30/2016 06:37:53,0
62,74,Module 16,05/01/2017 07:13:15,0
63,74,Module 16,12/11/2017 06:28:47,1
0,75,Module 1,11/01/2016 08:46:31,0
1,75,Module 1,01/04/2017 09:25:08,0
2,75,Module 1,04/04/2017 10:10:31,0
3,75,Module 1,07/25/2017 06:16:07,1
4,75,Module 1,03/15/2018 09:41:03,1
5,75,Module 2,11/01/2016 08:46:31,0
6,75,Module 2,01/04/2017 09:25:08,0
7,75,Module 2,04/04/2017 10:10:31,0
8,75,Module 2,07/25/2017 06:16:07,0
9,75,Module 2,03/15/2018 09:41:03,0
10,75,Module 3,11/01/2016 08:46:31,0
11,75,Module 3,01/04/2017 09:25:08,0
12,75,Module 3,04/04/2017 10:10:31,0
13,75,Module 3,07/25/2017 06:16:07,1
14,75,Module 3,03/15/2018 09:41:03,1
15,75,Module 4,11/01/2016 08:46:31,0
16,75,Module 4,01/04/2017 09:25:08,0
17,75,Module 4,04/04/2017 10:10:31,0
18,75,Module 4,07/25/2017 06:16:07,0
19,75,Module 4,03/15/2018 09:41:03,1
20,75,Module 5,11/01/2016 08:46:31,0
21,75,Module 5,01/04/2017 09:25:08,0
22,75,Module 5,04/04/2017 10:10:31,0
23,75,Module 5,07/25/2017 06:16:07,0
24,75,Module 5,03/15/2018 09:41:03,1
25,75,Module 6,11/01/2016 08:46:31,0
26,75,Module 6,01/04/2017 09:25:08,0
27,75,Module 6,04/04/2017 10:10:31,0
28,75,Module 6,07/25/2017 06:16:07,0
29,75,Module 6,03/15/2018 09:41:03,1
30,75,Module 7,11/01/2016 08:46:31,0
31,75,Module 7,01/04/2017 09:25:08,0
32,75,Module 7,04/04/2017 10:10:31,0
33,75,Module 7,07/25/2017 06:16:07,0
34,75,Module 7,03/15/2018 09:41:03,1
35,75,Module 8,11/01/2016 08:46:31,0
36,75,Module 8,01/04/2017 09:25:08,0
37,75,Module 8,04/04/2017 10:10:31,0
38,75,Module 8,07/25/2017 06:16:07,0
39,75,Module 8,03/15/2018 09:41:03,1
40,75,Module 9,11/01/2016 08:46:31,0
41,75,Module 9,01/04/2017 09:25:08,1
42,75,Module 9,04/04/2017 10:10:31,1
43,75,Module 9,07/25/2017 06:16:07,1
44,75,Module 9,03/15/2018 09:41:03,1
45,75,Module 10,11/01/2016 08:46:31,0
46,75,Module 10,01/04/2017 09:25:08,0
47,75,Module 10,04/04/2017 10:10:31,0
48,75,Module 10,07/25/2017 06:16:07,0
49,75,Module 10,03/15/2018 09:41:03,1
50,75,Module 11,11/01/2016 08:46:31,0
51,75,Module 11,01/04/2017 09:25:08,0
52,75,Module 11,04/04/2017 10:10:31,1
53,75,Module 11,07/25/2017 06:16:07,1
54,75,Module 11,03/15/2018 09:41:03,1
55,75,Module 12,11/01/2016 08:46:31,0
56,75,Module 12,01/04/2017 09:25:08,0
57,75,Module 12,04/04/2017 10:10:31,0
58,75,Module 12,07/25/2017 06:16:07,0
59,75,Module 12,03/15/2018 09:41:03,1
60,75,Module 13,11/01/2016 08:46:31,0
61,75,Module 13,01/04/2017 09:25:08,0
62,75,Module 13,04/04/2017 10:10:31,0
63,75,Module 13,07/25/2017 06:16:07,0
64,75,Module 13,03/15/2018 09:41:03,1
65,75,Module 14,11/01/2016 08:46:31,0
66,75,Module 14,01/04/2017 09:25:08,0
67,75,Module 14,04/04/2017 10:10:31,0
68,75,Module 14,07/25/2017 06:16:07,0
69,75,Module 14,03/15/2018 09:41:03,1
70,75,Module 15,11/01/2016 08:46:31,0
71,75,Module 15,01/04/2017 09:25:08,0
72,75,Module 15,04/04/2017 10:10:31,0
73,75,Module 15,07/25/2017 06:16:07,0
74,75,Module 15,03/15/2018 09:41:03,0
75,75,Module 16,11/01/2016 08:46:31,0
76,75,Module 16,01/04/2017 09:25:08,0
77,75,Module 16,04/04/2017 10:10:31,0
78,75,Module 16,07/25/2017 06:16:07,0
79,75,Module 16,03/15/2018 09:41:03,1
0,76,Module 1,10/12/2016 07:52:03,0
1,76,Module 1,12/29/2016 08:29:22,0
2,76,Module 1,02/21/2017 12:05:32,0
3,76,Module 1,06/02/2017 09:25:15,0
4,76,Module 1,06/02/2017 10:46:32,0
5,76,Module 1,10/09/2017 13:48:02,0
6,76,Module 2,10/12/2016 07:52:03,0
7,76,Module 2,12/29/2016 08:29:22,0
8,76,Module 2,02/21/2017 12:05:32,0
9,76,Module 2,06/02/2017 09:25:15,1
10,76,Module 2,06/02/2017 10:46:32,1
